JD,Magnitude,Band
2456507.66389,9.4,Vis.
2456509.3667,9.4,Vis.
2456616.2,9.4,Vis.
2456619.29583,9.4,Vis.
2456721.635,9.4,Vis.
2456723.9,9.4,Vis.
2456799.8,9.4,Vis.
2456807.6,9.4,Vis.
2456809.6,9.4,Vis.
2456990.66389,9.4,Vis.
2457183.4382,9.4,Vis.
2457187.4,9.4,Vis.
2457270.26458,9.4,Vis.
2457373.5,9.4,Vis.
2457380.341,9.4,Vis.
2457383.20556,9.4,Vis.
2457384.24444,9.4,Vis.
2457562.4014,9.4,Vis.
2457564.6875,9.4,Vis.
2457571.41944,9.4,Vis.
2457576.3771,9.4,Vis.
2457576.64,9.4,Vis.
2457653.35486,9.4,Vis.
2457945.37,9.4,Vis.
2458041.3926,9.4,Vis.
2458042.4,9.4,Vis.
2458148.21,9.4,Vis.
2458244.4,9.4,Vis.
2458250.72847,9.4,Vis.
2458255.535,9.4,Vis.
2458323.3854,9.4,Vis.
2458324.45625,9.4,Vis.
2458331.42222,9.4,Vis.
2458436.4,9.4,Vis.
2458437.6375,9.4,Vis.
2458714.35,9.4,Vis.
2458798.26806,9.4,Vis.
2458798.2708,9.4,Vis.
2458911.70139,9.4,Vis.
2458626.325,9.45,Vis.
2457861.4806,9.46,Vis.
2455378.4,9.5,Vis.
2455382.3778,9.5,Vis.
2455477.646,9.5,Vis.
2455480.59,9.5,Vis.
2455481.4,9.5,Vis.
2455567.5,9.5,Vis.
2455575.48682,9.5,Vis.
2455675.59,9.5,Vis.
2455675.591,9.5,Vis.
2455676.4201,9.5,Vis.
2455751.6,9.5,Vis.
2455756.3972,9.5,Vis.
2455855.0542,9.5,Vis.
2456050.4,9.5,Vis.
2456140.58,9.5,Vis.
2456140.6,9.5,Vis.
2456147.3599,9.5,Vis.
2456228.409,9.5,Vis.
2456235.6,9.5,Vis.
2456426.448,9.5,Vis.
2456434.44,9.5,Vis.
2456503.319,9.5,Vis.
2456505.4,9.5,Vis.
2456509.324,9.5,Vis.
2456510.48194,9.5,Vis.
2456617.52153,9.5,Vis.
2456622.359,9.5,Vis.
2456714.736,9.5,Vis.
2456726.6569,9.5,Vis.
2456906.577,9.5,Vis.
2457080.4986,9.5,Vis.
2457084.6771,9.5,Vis.
2457180.4632,9.5,Vis.
2457183.4479,9.5,Vis.
2457190.6,9.5,Vis.
2457193.33681,9.5,Vis.
2457196.2,9.5,Vis.
2457276.3813,9.5,Vis.
2457279.59931,9.5,Vis.
2457280.578,9.5,Vis.
2457280.66875,9.5,Vis.
2457284.5222,9.5,Vis.
2457472.97431,9.5,Vis.
2457570.4,9.5,Vis.
2457571.42153,9.5,Vis.
2457572.5,9.5,Vis.
2457572.65903,9.5,Vis.
2457573.384,9.5,Vis.
2457573.68333,9.5,Vis.
2457651.40278,9.5,Vis.
2457652.61875,9.5,Vis.
2457655.3292,9.5,Vis.
2457656.6215,9.5,Vis.
2457756.1715,9.5,Vis.
2457759.2646,9.5,Vis.
2457764.22917,9.5,Vis.
2457856.9,9.5,Vis.
2457950.4236,9.5,Vis.
2457950.6,9.5,Vis.
2458035.37,9.5,Vis.
2458036.5993,9.5,Vis.
2458041.384,9.5,Vis.
2458041.57292,9.5,Vis.
2458252.455,9.5,Vis.
2458306.37,9.5,Vis.
2458327.46528,9.5,Vis.
2458626.4549,9.5,Vis.
2458718.5,9.5,Vis.
2458797.4417,9.5,Vis.
2455476.3611,9.51,Vis.
2458625.31875,9.51,Vis.
2455287.6424,9.6,Vis.
2455373.36667,9.6,Vis.
2455386.4694,9.6,Vis.
2455473.36,9.6,Vis.
2455473.39583,9.6,Vis.
2455474.35347,9.6,Vis.
2455478.607,9.6,Vis.
2455569.222,9.6,Vis.
2455578.3076,9.6,Vis.
2455676.8,9.6,Vis.
2455754.4444,9.6,Vis.
2455860.33681,9.6,Vis.
2456046.34028,9.6,Vis.
2456137.47,9.6,Vis.
2456144.4035,9.6,Vis.
2456424.5229,9.6,Vis.
2456425.4542,9.6,Vis.
2456426.3806,9.6,Vis.
2456428.489,9.6,Vis.
2456496.38194,9.6,Vis.
2456497.6,9.6,Vis.
2456502.6722,9.6,Vis.
2456508.4278,9.6,Vis.
2456616.5,9.6,Vis.
2456618.325,9.6,Vis.
2456622.61875,9.6,Vis.
2456803.573,9.6,Vis.
2456907.4431,9.6,Vis.
2456908.3063,9.6,Vis.
2456909.3,9.6,Vis.
2457184.366,9.6,Vis.
2457185.5299,9.6,Vis.
2457276.3958,9.6,Vis.
2457278.351,9.6,Vis.
2457279.42847,9.6,Vis.
2457279.4659,9.6,Vis.
2457307.3604,9.6,Vis.
2457377.3,9.6,Vis.
2457387.2125,9.6,Vis.
2457569.7681,9.6,Vis.
2457763.6979,9.6,Vis.
2457766.74,9.6,Vis.
2457768.1917,9.6,Vis.
2457937.37,9.6,Vis.
2457950.484,9.6,Vis.
2457952.40625,9.6,Vis.
2457953.4,9.6,Vis.
2458040.70556,9.6,Vis.
2458041.58333,9.6,Vis.
2458045.28,9.6,Vis.
2458246.4653,9.6,Vis.
2458250.384,9.6,Vis.
2458251.7,9.6,Vis.
2458325.3,9.6,Vis.
2458326.38889,9.6,Vis.
2458327.46111,9.6,Vis.
2458624.45208,9.6,Vis.
2458707.6701,9.6,Vis.
2458717.35417,9.6,Vis.
2458720.45139,9.6,Vis.
2458923.6,9.6,Vis.
2458923.6,9.6,Vis.
2458623.44583,9.67,Vis.
2455287.65,9.7,Vis.
2455287.69,9.7,Vis.
2455473.3,9.7,Vis.
2455474.22917,9.7,Vis.
2455479.4618,9.7,Vis.
2455482.7,9.7,Vis.
2455571.2465,9.7,Vis.
2455752.4229,9.7,Vis.
2455753.8,9.7,Vis.
2455852.3,9.7,Vis.
2455856.4014,9.7,Vis.
2455860.4,9.7,Vis.
2455862.6,9.7,Vis.
2455959.2736,9.7,Vis.
2456043.3,9.7,Vis.
2456047.5565,9.7,Vis.
2456142.3854,9.7,Vis.
2456431.5306,9.7,Vis.
2456444.4,9.7,Vis.
2456496.4,9.7,Vis.
2456499.4,9.7,Vis.
2456499.47,9.7,Vis.
2456504.48,9.7,Vis.
2456506.5,9.7,Vis.
2456508.3,9.7,Vis.
2456516.424,9.7,Vis.
2456624.25,9.7,Vis.
2456627.24792,9.7,Vis.
2456715.95278,9.7,Vis.
2456715.99792,9.7,Vis.
2456808.5,9.7,Vis.
2456808.87361,9.7,Vis.
2456811.43,9.7,Vis.
2456900.5,9.7,Vis.
2456905.3958,9.7,Vis.
2456996.2,9.7,Vis.
2457000.56944,9.7,Vis.
2457074,9.7,Vis.
2457079.441,9.7,Vis.
2457081,9.7,Vis.
2457186.3,9.7,Vis.
2457186.5007,9.7,Vis.
2457195.4,9.7,Vis.
2457274.62,9.7,Vis.
2457276.53542,9.7,Vis.
2457277.69167,9.7,Vis.
2457381.25,9.7,Vis.
2457465.68,9.7,Vis.
2457573.6986,9.7,Vis.
2457577.70764,9.7,Vis.
2457646.8,9.7,Vis.
2457651.66111,9.7,Vis.
2457765.25417,9.7,Vis.
2457769.1951,9.7,Vis.
2457853.61,9.7,Vis.
2457950.67708,9.7,Vis.
2457952.3896,9.7,Vis.
2457955.42,9.7,Vis.
2457958.42,9.7,Vis.
2458036.4125,9.7,Vis.
2458244.4,9.7,Vis.
2458245.875,9.7,Vis.
2458429.4,9.7,Vis.
2458720.38819,9.7,Vis.
2458721.35417,9.7,Vis.
2458726.4,9.7,Vis.
2458958.5,9.7,Vis.
2455480.2986,9.77,Vis.
2457652.3583,9.77,Vis.
2455373.5,9.8,Vis.
2455379.76667,9.8,Vis.
2455381.39,9.8,Vis.
2455383.5153,9.8,Vis.
2455479.4,9.8,Vis.
2455479.6,9.8,Vis.
2455480.3493,9.8,Vis.
2455572.2708,9.8,Vis.
2455682.61,9.8,Vis.
2455745.34,9.8,Vis.
2455752.5431,9.8,Vis.
2456044.8,9.8,Vis.
2456045.5701,9.8,Vis.
2456046.47,9.8,Vis.
2456049.49,9.8,Vis.
2456250.3,9.8,Vis.
2456427.416,9.8,Vis.
2456437.5,9.8,Vis.
2456439.5014,9.8,Vis.
2456498.88958,9.8,Vis.
2456502.6,9.8,Vis.
2456505.3833,9.8,Vis.
2456506.3757,9.8,Vis.
2456712,9.8,Vis.
2456808.78264,9.8,Vis.
2456814.44,9.8,Vis.
2456815.31389,9.8,Vis.
2456903.7,9.8,Vis.
2457011.18056,9.8,Vis.
2457012.39,9.8,Vis.
2457016.4,9.8,Vis.
2457187.4396,9.8,Vis.
2457191.42,9.8,Vis.
2457193.71319,9.8,Vis.
2457194.43,9.8,Vis.
2457277.4757,9.8,Vis.
2457278.5,9.8,Vis.
2457282.3,9.8,Vis.
2457375.57222,9.8,Vis.
2457380.2,9.8,Vis.
2457387.24931,9.8,Vis.
2457462.68,9.8,Vis.
2457577.5,9.8,Vis.
2457582.66667,9.8,Vis.
2457583.459,9.8,Vis.
2457583.47,9.8,Vis.
2457584.8,9.8,Vis.
2457760.3153,9.8,Vis.
2457765.2,9.8,Vis.
2457766.19444,9.8,Vis.
2457766.55,9.8,Vis.
2457769.1917,9.8,Vis.
2457770.1951,9.8,Vis.
2457771.76,9.8,Vis.
2457945.30417,9.8,Vis.
2457948.3,9.8,Vis.
2457950.63889,9.8,Vis.
2457953.29583,9.8,Vis.
2457955.4181,9.8,Vis.
2457956.3125,9.8,Vis.
2457964.4,9.8,Vis.
2458032.36,9.8,Vis.
2458036.8,9.8,Vis.
2458040.3,9.8,Vis.
2458148.68,9.8,Vis.
2458244.40625,9.8,Vis.
2458245.425,9.8,Vis.
2458246.3833,9.8,Vis.
2458247.3938,9.8,Vis.
2458331.42,9.8,Vis.
2458433.67014,9.8,Vis.
2458435.20972,9.8,Vis.
2458616.91389,9.8,Vis.
2458621.8,9.8,Vis.
2458624.5,9.8,Vis.
2458714.32,9.8,Vis.
2458717.3924,9.8,Vis.
2458719.599,9.8,Vis.
2458795.32,9.8,Vis.
2458622.44097,9.85,Vis.
2455289.6014,9.9,Vis.
2455372.417,9.9,Vis.
2455385.59,9.9,Vis.
2455477.316,9.9,Vis.
2455479.3486,9.9,Vis.
2455482.32,9.9,Vis.
2455674.44,9.9,Vis.
2455675.4861,9.9,Vis.
2455681.5646,9.9,Vis.
2455713.46736,9.9,Vis.
2455753.4785,9.9,Vis.
2455858.55556,9.9,Vis.
2455861.3,9.9,Vis.
2455960.2472,9.9,Vis.
2456046.9,9.9,Vis.
2456048.51389,9.9,Vis.
2456130.3792,9.9,Vis.
2456134.47,9.9,Vis.
2456138.662,9.9,Vis.
2456141.4076,9.9,Vis.
2456241.2,9.9,Vis.
2456246.3,9.9,Vis.
2456257.2,9.9,Vis.
2456433.3,9.9,Vis.
2456436.9,9.9,Vis.
2456439.6,9.9,Vis.
2456445.5368,9.9,Vis.
2456474.44792,9.9,Vis.
2456497.65903,9.9,Vis.
2456499.3826,9.9,Vis.
2456505.3826,9.9,Vis.
2456617.29722,9.9,Vis.
2456799.3,9.9,Vis.
2456813.42,9.9,Vis.
2456813.47708,9.9,Vis.
2456817.4,9.9,Vis.
2457005.3,9.9,Vis.
2457007.54653,9.9,Vis.
2457272.61875,9.9,Vis.
2457464.8,9.9,Vis.
2457465.6528,9.9,Vis.
2457575.5382,9.9,Vis.
2457580.3,9.9,Vis.
2457580.633,9.9,Vis.
2457583.5,9.9,Vis.
2457586.47,9.9,Vis.
2457588.3792,9.9,Vis.
2457649.24444,9.9,Vis.
2457657.28,9.9,Vis.
2457852.93333,9.9,Vis.
2457954.68403,9.9,Vis.
2458033.57986,9.9,Vis.
2458035.68472,9.9,Vis.
2458041.3,9.9,Vis.
2458148.02014,9.9,Vis.
2458150.23333,9.9,Vis.
2458243.4944,9.9,Vis.
2458243.5556,9.9,Vis.
2458327.29028,9.9,Vis.
2458330.3576,9.9,Vis.
2458332.64028,9.9,Vis.
2458335.6632,9.9,Vis.
2458352.3,9.9,Vis.
2458527.98194,9.9,Vis.
2458616.54,9.9,Vis.
2458622.44167,9.9,Vis.
2458719.61,9.9,Vis.
2458723.34931,9.9,Vis.
2458725.61,9.9,Vis.
2458727.34,9.9,Vis.
2458731.6,9.9,Vis.
2455385.50486,9.95,Vis.
2458621.43542,9.97,Vis.
2455370.38,10,Vis.
2455378.4201,10,Vis.
2455380.45903,10,Vis.
2455481.4,10,Vis.
2455483.35833,10,Vis.
2455485.479,10,Vis.
2455486.73403,10,Vis.
2455566.1854,10,Vis.
2455570.5,10,Vis.
2455680.5563,10,Vis.
2455684.44,10,Vis.
2455685.4938,10,Vis.
2455871.23889,10,Vis.
2455943.2278,10,Vis.
2455946.7576,10,Vis.
2455958.2778,10,Vis.
2455962.2236,10,Vis.
2456048.5,10,Vis.
2456049.4687,10,Vis.
2456133.4,10,Vis.
2456244.3924,10,Vis.
2456443.5,10,Vis.
2456456.63,10,Vis.
2456492.46,10,Vis.
2456502.4069,10,Vis.
2456624.53611,10,Vis.
2456626.5,10,Vis.
2456627.38,10,Vis.
2456628.22,10,Vis.
2456719.6576,10,Vis.
2456810.4431,10,Vis.
2456810.638,10,Vis.
2456815.39,10,Vis.
2456898.587,10,Vis.
2457009.2,10,Vis.
2457011.5,10,Vis.
2457018.21,10,Vis.
2457072.01111,10,Vis.
2457203.4,10,Vis.
2457271.59,10,Vis.
2457272.4,10,Vis.
2457283.3,10,Vis.
2457358.28,10,Vis.
2457387.25208,10,Vis.
2457391.225,10,Vis.
2457465.58,10,Vis.
2457579.4,10,Vis.
2457585.4396,10,Vis.
2457598.29583,10,Vis.
2457655.59444,10,Vis.
2457765.19,10,Vis.
2457773.2333,10,Vis.
2457849.63,10,Vis.
2457851.63889,10,Vis.
2457952.6,10,Vis.
2457956.70139,10,Vis.
2457959.31389,10,Vis.
2458028.36,10,Vis.
2458029.6097,10,Vis.
2458033.30903,10,Vis.
2458035.31,10,Vis.
2458241.42,10,Vis.
2458331.43125,10,Vis.
2458337.37,10,Vis.
2458433.5,10,Vis.
2458527.2889,10,Vis.
2458529.6861,10,Vis.
2458613.63,10,Vis.
2458718.6,10,Vis.
2458719.4313,10,Vis.
2458720.3403,10,Vis.
2458721.35,10,Vis.
2458722.3472,10,Vis.
2458724.375,10,Vis.
2458727.38056,10,Vis.
2458727.38403,10,Vis.
2458728.64,10,Vis.
2458915.9,10,Vis.
2457768.2806,10.03,Vis.
2458143.2819,10.03,Vis.
2458432.4069,10.03,Vis.
2455473.3632,10.05,Vis.
2455362.41,10.1,Vis.
2455377.441,10.1,Vis.
2455480.5799,10.1,Vis.
2455482.4,10.1,Vis.
2455488.5,10.1,Vis.
2455682.4139,10.1,Vis.
2455682.4826,10.1,Vis.
2455683.3757,10.1,Vis.
2455688.47,10.1,Vis.
2455743.6382,10.1,Vis.
2455746.4514,10.1,Vis.
2455752.64,10.1,Vis.
2455866.19,10.1,Vis.
2455866.611,10.1,Vis.
2455868.27,10.1,Vis.
2455954.2,10.1,Vis.
2455958,10.1,Vis.
2456055.6,10.1,Vis.
2456137.3,10.1,Vis.
2456246.2951,10.1,Vis.
2456247.3167,10.1,Vis.
2456503.641,10.1,Vis.
2456628.3,10.1,Vis.
2456711,10.1,Vis.
2456812.65,10.1,Vis.
2456814.66667,10.1,Vis.
2456816.43,10.1,Vis.
2457005.3167,10.1,Vis.
2457188.4208,10.1,Vis.
2457190.466,10.1,Vis.
2457192.5,10.1,Vis.
2457267.581,10.1,Vis.
2457273.3361,10.1,Vis.
2457277.3729,10.1,Vis.
2457391.5,10.1,Vis.
2457393.19444,10.1,Vis.
2457584.4167,10.1,Vis.
2457592.47,10.1,Vis.
2457642.59,10.1,Vis.
2457651.3778,10.1,Vis.
2457767.4319,10.1,Vis.
2457773.68,10.1,Vis.
2457774.2014,10.1,Vis.
2457956.3729,10.1,Vis.
2457957.41111,10.1,Vis.
2457962.67153,10.1,Vis.
2458030.5931,10.1,Vis.
2458146.9,10.1,Vis.
2458332.27917,10.1,Vis.
2458333.61,10.1,Vis.
2458402.4,10.1,Vis.
2458529.2722,10.1,Vis.
2458616.6021,10.1,Vis.
2458620.42986,10.1,Vis.
2458718.4132,10.1,Vis.
2458726.38056,10.1,Vis.
2458796.20278,10.1,Vis.
2458921.6569,10.1,Vis.
2457852.6806,10.17,Vis.
2455295.57,10.2,Vis.
2455362.48,10.2,Vis.
2455374.45,10.2,Vis.
2455377.7,10.2,Vis.
2455479.3493,10.2,Vis.
2455486.41,10.2,Vis.
2455486.55221,10.2,Vis.
2455749.51,10.2,Vis.
2455750.5264,10.2,Vis.
2455862.6403,10.2,Vis.
2455863.5,10.2,Vis.
2455954.2722,10.2,Vis.
2456050.4965,10.2,Vis.
2456134.4507,10.2,Vis.
2456245.5,10.2,Vis.
2456326,10.2,Vis.
2456330,10.2,Vis.
2456483.3854,10.2,Vis.
2456486.84792,10.2,Vis.
2456497.3771,10.2,Vis.
2456498.4382,10.2,Vis.
2456810.7,10.2,Vis.
2456812.3667,10.2,Vis.
2456818.6,10.2,Vis.
2456896.9,10.2,Vis.
2457013.2,10.2,Vis.
2457017.58264,10.2,Vis.
2457020.38,10.2,Vis.
2457071.2785,10.2,Vis.
2457078.6875,10.2,Vis.
2457189.4292,10.2,Vis.
2457190.4382,10.2,Vis.
2457192.8,10.2,Vis.
2457195.4785,10.2,Vis.
2457198.68958,10.2,Vis.
2457272.6,10.2,Vis.
2457275.5292,10.2,Vis.
2457386.2444,10.2,Vis.
2457387.2965,10.2,Vis.
2457387.3694,10.2,Vis.
2457577.4528,10.2,Vis.
2457579.4,10.2,Vis.
2457588.4639,10.2,Vis.
2457589.3701,10.2,Vis.
2457590.3583,10.2,Vis.
2457638.6,10.2,Vis.
2457641.42708,10.2,Vis.
2457644.36042,10.2,Vis.
2457644.3625,10.2,Vis.
2457777.1986,10.2,Vis.
2457852.5382,10.2,Vis.
2457853.5653,10.2,Vis.
2457957.4146,10.2,Vis.
2457963.28611,10.2,Vis.
2458231.6,10.2,Vis.
2458238.49792,10.2,Vis.
2458240.6,10.2,Vis.
2458425.55625,10.2,Vis.
2458426.247,10.2,Vis.
2458428.34,10.2,Vis.
2458619.425,10.2,Vis.
2458721.4167,10.2,Vis.
2458726.3764,10.2,Vis.
2458788.24097,10.2,Vis.
2455294.3722,10.3,Vis.
2455367.47,10.3,Vis.
2455376.5,10.3,Vis.
2455558,10.3,Vis.
2455561.19167,10.3,Vis.
2455680.9,10.3,Vis.
2455683.5722,10.3,Vis.
2455749.36,10.3,Vis.
2455941.742,10.3,Vis.
2456049.5271,10.3,Vis.
2456135.4007,10.3,Vis.
2456245.234,10.3,Vis.
2456246.216,10.3,Vis.
2456248.5,10.3,Vis.
2456253.4986,10.3,Vis.
2456434.4167,10.3,Vis.
2456447.4632,10.3,Vis.
2456456.4,10.3,Vis.
2456488.4,10.3,Vis.
2456493.5465,10.3,Vis.
2456496.3549,10.3,Vis.
2456626.27986,10.3,Vis.
2456710.2757,10.3,Vis.
2456711.659,10.3,Vis.
2456712.6868,10.3,Vis.
2456712.8,10.3,Vis.
2456813.67014,10.3,Vis.
2456897.44,10.3,Vis.
2457264.25972,10.3,Vis.
2457267.3806,10.3,Vis.
2457268.4,10.3,Vis.
2457269.8,10.3,Vis.
2457274.4049,10.3,Vis.
2457385.34028,10.3,Vis.
2457390.2306,10.3,Vis.
2457391.22917,10.3,Vis.
2457465.6368,10.3,Vis.
2457584.5799,10.3,Vis.
2457589.56,10.3,Vis.
2457591.67431,10.3,Vis.
2457593.6,10.3,Vis.
2457641.24583,10.3,Vis.
2457647.2986,10.3,Vis.
2457769.209,10.3,Vis.
2457962.7667,10.3,Vis.
2457969.3,10.3,Vis.
2458334.46,10.3,Vis.
2458428.4375,10.3,Vis.
2458429.26181,10.3,Vis.
2458529.68403,10.3,Vis.
2458616.52917,10.3,Vis.
2458618.41944,10.3,Vis.
2458727.3924,10.3,Vis.
2458732.29,10.3,Vis.
2458791.6,10.3,Vis.
2458917.6875,10.3,Vis.
2457957.3847,10.31,Vis.
2458426.375,10.37,Vis.
2455295.9,10.4,Vis.
2455296.9,10.4,Vis.
2455367.32917,10.4,Vis.
2455377.7,10.4,Vis.
2455487.4,10.4,Vis.
2455489.42,10.4,Vis.
2455558.299,10.4,Vis.
2455564.267,10.4,Vis.
2455747.5,10.4,Vis.
2455872.5,10.4,Vis.
2456056.5313,10.4,Vis.
2456129.52083,10.4,Vis.
2456482.4513,10.4,Vis.
2456491.8,10.4,Vis.
2456494.4056,10.4,Vis.
2456495.3743,10.4,Vis.
2456621.3472,10.4,Vis.
2456627.2426,10.4,Vis.
2456815.4,10.4,Vis.
2457019.18264,10.4,Vis.
2457020.27569,10.4,Vis.
2457022,10.4,Vis.
2457067.7285,10.4,Vis.
2457074.5868,10.4,Vis.
2457076.6486,10.4,Vis.
2457201.29861,10.4,Vis.
2457391.25,10.4,Vis.
2457633.6,10.4,Vis.
2457641.78542,10.4,Vis.
2457646.2778,10.4,Vis.
2457962.41,10.4,Vis.
2458027.57917,10.4,Vis.
2458157.23819,10.4,Vis.
2458157.24097,10.4,Vis.
2458234.59,10.4,Vis.
2458239.8,10.4,Vis.
2458339.28194,10.4,Vis.
2458424.4,10.4,Vis.
2458530.6299,10.4,Vis.
2458530.9,10.4,Vis.
2458531.2944,10.4,Vis.
2458532.6035,10.4,Vis.
2458616.40972,10.4,Vis.
2458617.41458,10.4,Vis.
2458732.4,10.4,Vis.
2455366.73194,10.5,Vis.
2455370.47,10.5,Vis.
2455371.5,10.5,Vis.
2455376.48194,10.5,Vis.
2455376.7132,10.5,Vis.
2455491.3826,10.5,Vis.
2455492.26042,10.5,Vis.
2455492.3729,10.5,Vis.
2455560.231,10.5,Vis.
2455687.4056,10.5,Vis.
2455687.5868,10.5,Vis.
2455745.4,10.5,Vis.
2455866.4625,10.5,Vis.
2455945,10.5,Vis.
2456050.4618,10.5,Vis.
2456057.39,10.5,Vis.
2456059.5,10.5,Vis.
2456130.47,10.5,Vis.
2456133.4076,10.5,Vis.
2456248.3778,10.5,Vis.
2456254.2417,10.5,Vis.
2456334.2257,10.5,Vis.
2456446.5194,10.5,Vis.
2456446.7,10.5,Vis.
2456451.65625,10.5,Vis.
2456475.43,10.5,Vis.
2456490.5153,10.5,Vis.
2456494.3722,10.5,Vis.
2456622.3,10.5,Vis.
2456629.25208,10.5,Vis.
2456629.3,10.5,Vis.
2456697.9,10.5,Vis.
2456703.00764,10.5,Vis.
2456710.6785,10.5,Vis.
2456814.4215,10.5,Vis.
2456815.4625,10.5,Vis.
2456822.30694,10.5,Vis.
2457016.716,10.5,Vis.
2457064.9,10.5,Vis.
2457068.69,10.5,Vis.
2457069,10.5,Vis.
2457070.6549,10.5,Vis.
2457073.6285,10.5,Vis.
2457075.6528,10.5,Vis.
2457193.3924,10.5,Vis.
2457200.4,10.5,Vis.
2457205.30139,10.5,Vis.
2457387.22,10.5,Vis.
2457388.31,10.5,Vis.
2457395.53958,10.5,Vis.
2457463.6118,10.5,Vis.
2457587.64931,10.5,Vis.
2457591.4688,10.5,Vis.
2457592.71736,10.5,Vis.
2457595.5,10.5,Vis.
2457640.3,10.5,Vis.
2457645.3653,10.5,Vis.
2457781.209,10.5,Vis.
2457964.39861,10.5,Vis.
2457979.5,10.5,Vis.
2458019.7,10.5,Vis.
2458026.27431,10.5,Vis.
2458027.67986,10.5,Vis.
2458151.3125,10.5,Vis.
2458154.3056,10.5,Vis.
2458154.71,10.5,Vis.
2458155.6722,10.5,Vis.
2458238.4083,10.5,Vis.
2458426.3667,10.5,Vis.
2458434.33333,10.5,Vis.
2458538.6,10.5,Vis.
2458609.54,10.5,Vis.
2458615.40417,10.5,Vis.
2458721.2,10.5,Vis.
2458732.43403,10.5,Vis.
2458733.38889,10.5,Vis.
2458784.36597,10.5,Vis.
2458785.3222,10.5,Vis.
2458792.5,10.5,Vis.
2458925.67708,10.5,Vis.
2456476.42361,10.58,Vis.
2456481.46806,10.58,Vis.
2455299.65,10.6,Vis.
2455364.40556,10.6,Vis.
2455365.381,10.6,Vis.
2455371.4319,10.6,Vis.
2455375.4375,10.6,Vis.
2455376.44,10.6,Vis.
2455494.275,10.6,Vis.
2455687.5875,10.6,Vis.
2455687.9,10.6,Vis.
2455735.3532,10.6,Vis.
2455739.4444,10.6,Vis.
2455740.38,10.6,Vis.
2455745.7,10.6,Vis.
2455747.525,10.6,Vis.
2455863.3556,10.6,Vis.
2455866.26,10.6,Vis.
2455867.262,10.6,Vis.
2455872.39,10.6,Vis.
2456058.416,10.6,Vis.
2456067.4,10.6,Vis.
2456129.625,10.6,Vis.
2456130.409,10.6,Vis.
2456132.3813,10.6,Vis.
2456133.43472,10.6,Vis.
2456145.41875,10.6,Vis.
2456252.24931,10.6,Vis.
2456448.4403,10.6,Vis.
2456449.47,10.6,Vis.
2456480.45,10.6,Vis.
2456484.46,10.6,Vis.
2456488.347,10.6,Vis.
2456492.4021,10.6,Vis.
2456493.3806,10.6,Vis.
2456493.562,10.6,Vis.
2456504.38889,10.6,Vis.
2456616.2,10.6,Vis.
2456633.21806,10.6,Vis.
2456633.3,10.6,Vis.
2456694.21597,10.6,Vis.
2456819.43,10.6,Vis.
2456895.4364,10.6,Vis.
2457018.71,10.6,Vis.
2457027.21,10.6,Vis.
2457027.2375,10.6,Vis.
2457203.42,10.6,Vis.
2457268.68403,10.6,Vis.
2457272.5,10.6,Vis.
2457590.635,10.6,Vis.
2457599.47,10.6,Vis.
2457602.27708,10.6,Vis.
2457635.59,10.6,Vis.
2457639.30486,10.6,Vis.
2457639.33,10.6,Vis.
2457641.60069,10.6,Vis.
2457963.72361,10.6,Vis.
2458020.67083,10.6,Vis.
2458237.6,10.6,Vis.
2458426.53264,10.6,Vis.
2458427.3819,10.6,Vis.
2458614.40069,10.6,Vis.
2458729.2938,10.6,Vis.
2458732.35833,10.6,Vis.
2458734.34306,10.6,Vis.
2458734.4,10.6,Vis.
2458735.6,10.6,Vis.
2458786.3646,10.6,Vis.
2458920.66667,10.6,Vis.
2458026.4292,10.62,Vis.
2455298.62153,10.7,Vis.
2455304.62,10.7,Vis.
2455334.39236,10.7,Vis.
2455368.5313,10.7,Vis.
2455373.4326,10.7,Vis.
2455488.25,10.7,Vis.
2455494.35764,10.7,Vis.
2455496.575,10.7,Vis.
2455687.56,10.7,Vis.
2455939.21,10.7,Vis.
2455942.2813,10.7,Vis.
2455947.71,10.7,Vis.
2456129.6,10.7,Vis.
2456130.7,10.7,Vis.
2456248.48125,10.7,Vis.
2456452.8,10.7,Vis.
2456457.47,10.7,Vis.
2456461.41875,10.7,Vis.
2456477.378,10.7,Vis.
2456477.46,10.7,Vis.
2456485.42,10.7,Vis.
2456488.74097,10.7,Vis.
2456489.4125,10.7,Vis.
2456630.3,10.7,Vis.
2456631.3,10.7,Vis.
2456815.46,10.7,Vis.
2456892.69028,10.7,Vis.
2456894.6,10.7,Vis.
2457013.2,10.7,Vis.
2457016.2467,10.7,Vis.
2457027.2861,10.7,Vis.
2457028.525,10.7,Vis.
2457070.6438,10.7,Vis.
2457198.661,10.7,Vis.
2457201.4167,10.7,Vis.
2457201.4653,10.7,Vis.
2457206.4708,10.7,Vis.
2457257.92153,10.7,Vis.
2457263.64444,10.7,Vis.
2457265.4021,10.7,Vis.
2457390.47222,10.7,Vis.
2457391.22,10.7,Vis.
2457394.7389,10.7,Vis.
2457411.025,10.7,Vis.
2457600.3701,10.7,Vis.
2457636.596,10.7,Vis.
2457639.29,10.7,Vis.
2457639.4236,10.7,Vis.
2457643.2889,10.7,Vis.
2457643.3354,10.7,Vis.
2457773.73958,10.7,Vis.
2457962.6,10.7,Vis.
2457964.4,10.7,Vis.
2458021.62014,10.7,Vis.
2458025.7,10.7,Vis.
2458026.27014,10.7,Vis.
